epoch,train_loss,val_loss
0.0,1.5170000344514847,1.266330599784851
1.0,1.474969670176506,1.2663841247558594
2.0,1.4290761748949687,1.266489028930664
3.0,1.4228204190731049,1.2662993669509888
4.0,1.4207157095273335,1.266149878501892
5.0,1.419681837161382,1.2659907341003418
6.0,1.4189342508713405,1.26585054397583
7.0,1.4183145413796108,1.2657362222671509
8.0,1.4178658425807953,1.2656539678573608
9.0,1.4175048520167668,1.265600323677063
10.0,1.4172269999980927,1.265563726425171
11.0,1.4170018533865611,1.265489935874939
12.0,1.4168253193298976,1.2654476165771484
13.0,1.4166813393433888,1.2654175758361816
14.0,1.4165441046158473,1.265345811843872
15.0,1.4163432667652767,1.26521897315979
16.0,1.4161392251650493,1.265028476715088
17.0,1.415933479865392,1.2647939920425415
18.0,1.41563118994236,1.264276146888733
19.0,1.4151907513538997,1.2636182308197021
20.0,1.414444128672282,1.2627016305923462
21.0,1.4134524464607239,1.2613062858581543
22.0,1.411809926231702,1.2590540647506714
23.0,1.4094775517781575,1.2555490732192993
24.0,1.4060254643360774,1.250361680984497
25.0,1.4001494099696477,1.2413604259490967
26.0,1.3921430657307308,1.2211811542510986
27.0,1.3668763389190037,1.1833606958389282
28.0,1.3204021900892258,1.1151200532913208
29.0,1.2248010784387589,0.9259098768234253
30.0,1.0934261580308278,0.6188212633132935
31.0,0.6422200997670492,0.29569047689437866
32.0,0.4129396279652913,0.38139891624450684
33.0,0.5874403119087219,0.193748340010643
34.0,0.44337523728609085,0.3907015025615692
35.0,0.455876757701238,0.19301573932170868
36.0,0.1656001682082812,0.1658339500427246
37.0,0.20672211796045303,0.3153989911079407
38.0,0.4160059491793315,0.28118765354156494
39.0,0.31943031897147495,0.21009904146194458
40.0,0.21408491333325705,0.06775188446044922
41.0,0.09076599776744843,0.12284944206476212
42.0,0.12528314689795175,0.06363768130540848
43.0,0.04735329623023669,0.03760230168700218
44.0,0.07797009435792764,0.03270523250102997
45.0,0.033845433965325356,0.019794423133134842
46.0,0.023781234708925087,0.04764607176184654
47.0,0.04070458421483636,0.017609216272830963
48.0,0.021576682726542156,0.01869615726172924
49.0,0.026551953827341396,0.017594467848539352
50.0,0.017651747912168503,0.01389316190034151
51.0,0.014222057536244392,0.018967796117067337
52.0,0.01595141536866625,0.012638659216463566
53.0,0.012901096449544033,0.012516909278929234
54.0,0.013438843501110872,0.01118092518299818
55.0,0.011739853148659071,0.010959183797240257
56.0,0.009563167812302709,0.011529228650033474
57.0,0.009604390400151411,0.00996952410787344
58.0,0.008539318262288967,0.009638937190175056
59.0,0.008390822370226184,0.009153497405350208
60.0,0.008282651426270604,0.009602662175893784
61.0,0.007745177485048771,0.008914172649383545
62.0,0.007771476016690333,0.0099858483299613
63.0,0.00804664334282279,0.009383738972246647
64.0,0.010125134295473496,0.01222621276974678
65.0,0.01157246312747399,0.011069076135754585
66.0,0.015523483511060476,0.01602606102824211
67.0,0.01963848900049925,0.013521987944841385
68.0,0.023230421356856823,0.009275970980525017
69.0,0.016763951629400253,0.008351114578545094
70.0,0.007966178158919016,0.009908162988722324
71.0,0.007485631698121627,0.010677882470190525
72.0,0.009557928579548994,0.0075476751662790775
73.0,0.007401961212356885,0.007831147871911526
74.0,0.006342619308270514,0.008858738467097282
75.0,0.006466099216292302,0.007306571584194899
76.0,0.006420658435672522,0.007129518315196037
77.0,0.005586371446649234,0.0076704248785972595
78.0,0.0052730083698406816,0.006859739311039448
79.0,0.005487220051387946,0.0067514656111598015
80.0,0.005003353852468233,0.00685188639909029
81.0,0.004713464295491576,0.006389541085809469
82.0,0.00469086121302098,0.006308967247605324
83.0,0.004514777140381436,0.006148101761937141
84.0,0.004271187664320071,0.006002673879265785
85.0,0.004190295934677124,0.006005614995956421
86.0,0.0041010436446716385,0.005739043932408094
87.0,0.003996598262650271,0.0056406306102871895
88.0,0.003883905398348967,0.005559693090617657
89.0,0.0037583222535128393,0.005417761858552694
90.0,0.003676755353808403,0.005336235277354717
91.0,0.0035856914861748614,0.005199007224291563
92.0,0.003512242886548241,0.005137026775628328
93.0,0.0034190481528639793,0.005019223317503929
94.0,0.0033329347303758063,0.004916497506201267
95.0,0.0032564207601050534,0.004818478133529425
96.0,0.00317253436272343,0.004716871306300163
97.0,0.0030977155547589064,0.004614317324012518
98.0,0.0030177448449345925,0.004486867692321539
99.0,0.002944266675816228,0.0043830955401062965
