epoch,train_loss,val_loss
0.0,1.8907220959663391,2.0251407623291016
1.0,1.941561982035637,2.0236852169036865
2.0,1.8360085984071095,2.025346040725708
3.0,1.8223966260751088,2.025163173675537
4.0,1.816476692756017,2.0248546600341797
5.0,1.8134753356377284,2.0244925022125244
6.0,1.8126207689444225,2.0236856937408447
7.0,1.8121749808390935,2.0227468013763428
8.0,1.8109605262676876,2.0220911502838135
9.0,1.8096954375505447,2.0200092792510986
10.0,1.8079529802004497,2.01710844039917
11.0,1.805745393037796,2.0131969451904297
12.0,1.8014676074186962,2.006572961807251
13.0,1.7947533627351124,1.9942924976348877
14.0,1.7830908844868343,1.9695565700531006
15.0,1.7543542832136154,1.918121576309204
16.0,1.6973712146282196,1.8038499355316162
17.0,1.5546415497859318,1.5440986156463623
18.0,1.3305560648441315,0.972295343875885
19.0,0.6637404511372248,0.3053792417049408
20.0,0.315219114224116,1.5996668338775635
21.0,1.1019387145837147,0.4913659393787384
22.0,0.6256984819968542,0.8088940382003784
23.0,0.6577645602325598,0.5892338752746582
24.0,0.5338232951859633,0.4132140874862671
25.0,0.3770139130453269,0.1450377106666565
26.0,0.24855903784434,0.14300845563411713
27.0,0.2077634036540985,0.04094880074262619
28.0,0.04491016951700052,0.07758044451475143
29.0,0.10837153593699138,0.032538142055273056
30.0,0.028156632867952187,0.072083480656147
31.0,0.06747242497901122,0.01710033230483532
32.0,0.023630848930527765,0.026030834764242172
33.0,0.028388986208786566,0.01888113282620907
34.0,0.025938147756581504,0.02155768871307373
35.0,0.02013915404677391,0.01274142600595951
36.0,0.013285155097643534,0.012112079188227654
37.0,0.016746532016744215,0.010899759829044342
38.0,0.010032257298007607,0.011279474943876266
39.0,0.011138845390329758,0.008535054512321949
40.0,0.009779529025157293,0.007564458530396223
41.0,0.009052121002847949,0.0070818690583109856
42.0,0.00820999895222485,0.007085846737027168
43.0,0.007279887329787016,0.006883593741804361
44.0,0.006991885447253783,0.006043937522917986
45.0,0.00678594612206022,0.005643014796078205
46.0,0.0060989572666585445,0.0056122527457773685
47.0,0.005808086212103565,0.005176602862775326
48.0,0.005359384696930647,0.0049577997997403145
49.0,0.005257547367364168,0.004819554276764393
50.0,0.004915335293238361,0.004932367708534002
51.0,0.004790544509887695,0.004674796015024185
52.0,0.004613225736344854,0.004409623332321644
53.0,0.00446364205951492,0.004266221076250076
54.0,0.004329115928461154,0.004199862480163574
55.0,0.004145321358616154,0.00405579200014472
56.0,0.004081047528112928,0.0040329499170184135
57.0,0.004050176513070862,0.004024914000183344
58.0,0.004033164121210575,0.003981634974479675
59.0,0.0041328306930760545,0.003918819595128298
60.0,0.004516613204032183,0.004313374403864145
61.0,0.00534600205719471,0.004951550625264645
62.0,0.007549304515123367,0.006206397898495197
63.0,0.01107334764674306,0.008510395884513855
64.0,0.019576379097998142,0.009013033472001553
65.0,0.026684929616749287,0.011204649694263935
66.0,0.04842970333993435,0.004976416006684303
67.0,0.027936406744023163,0.0059575894847512245
68.0,0.014532874338328838,0.011643191799521446
69.0,0.005188219249248505,0.007281282916665077
70.0,0.012398761541893085,0.004330579191446304
71.0,0.011497426312416792,0.006240777671337128
72.0,0.004459678661078215,0.006347699090838432
73.0,0.006670241865019004,0.0041352263651788235
74.0,0.007470332241306703,0.004689430817961693
75.0,0.0035634575178846717,0.004861687310039997
76.0,0.004740571525568764,0.003792430739849806
77.0,0.004957342054694891,0.003679528832435608
78.0,0.00333035997270296,0.0037728813476860523
79.0,0.0033885511802509427,0.0032190021593123674
80.0,0.0036463296661774316,0.003134709782898426
81.0,0.0030213430679092803,0.0032520426902920008
82.0,0.002801169757731259,0.0030045544262975454
83.0,0.002863082801923156,0.002862766617909074
84.0,0.0027687705975646773,0.0028725643642246723
85.0,0.002562944544479251,0.0027317022904753685
86.0,0.0024638269484664,0.0027065733447670937
87.0,0.0024562093506877622,0.00268635805696249
88.0,0.002394041473356386,0.0026036729104816914
89.0,0.002267556575437387,0.002585051581263542
90.0,0.0022255208265657225,0.0025149439461529255
91.0,0.0021842258671919503,0.0024436311796307564
92.0,0.0021264998552699885,0.002412882400676608
93.0,0.002074508306880792,0.0023607024922966957
94.0,0.0020146898847694197,0.0023303700145334005
95.0,0.00197619137664636,0.0022823333274573088
96.0,0.0019355500699020922,0.0022346810437738895
97.0,0.0018889078055508435,0.0022059082984924316
98.0,0.0018481557878355186,0.002160895150154829
99.0,0.001804822066333145,0.0021339955274015665
