image_name,augmented,real_angle,radians
00001.jpg,False,133.9024,2.337037756322455
00002.jpg,False,132.5232659685864,2.312967326647985
00003.jpg,False,131.14413193717277,2.2888968969735144
00004.jpg,False,129.76499790575917,2.264826467299044
00005.jpg,False,128.38586387434555,2.2407560376245734
00006.jpg,False,127.00672984293193,2.2166856079501027
00007.jpg,False,125.62759581151832,2.1926151782756325
00008.jpg,False,124.24846178010472,2.168544748601162
00009.jpg,False,122.86932774869109,2.1444743189266915
00010.jpg,False,121.49019371727749,2.1204038892522212
00011.jpg,False,120.11105968586388,2.0963334595777505
00012.jpg,False,118.73192565445027,2.0722630299032803
00013.jpg,False,117.35279162303665,2.04819260022881
00014.jpg,False,115.97365759162304,2.0241221705543393
00015.jpg,False,114.59452356020942,2.000051740879869
00016.jpg,False,113.21538952879581,1.9759813112053983
00017.jpg,False,111.8362554973822,1.951910881530928
00018.jpg,False,110.45712146596858,1.9278404518564576
00019.jpg,False,109.07798743455497,1.903770022181987
00020.jpg,False,107.69885340314136,1.8796995925075166
00021.jpg,False,106.31971937172774,1.8556291628330461
00022.jpg,False,104.94058534031413,1.8315587331585756
00023.jpg,False,103.56145130890053,1.8074883034841054
00024.jpg,False,102.1823172774869,1.7834178738096347
00025.jpg,False,100.8031832460733,1.7593474441351644
00026.jpg,False,99.42404921465968,1.7352770144606937
00027.jpg,False,98.04491518324608,1.7112065847862237
00028.jpg,False,96.66578115183245,1.687136155111753
00029.jpg,False,95.28664712041885,1.6630657254372827
00030.jpg,False,93.90751308900523,1.6389952957628122
00031.jpg,False,92.52837905759162,1.6149248660883417
00032.jpg,False,91.14924502617801,1.5908544364138713
00033.jpg,False,89.7701109947644,1.5667840067394008
00034.jpg,False,88.39097696335078,1.5427135770649303
00035.jpg,False,87.01184293193717,1.5186431473904598
00036.jpg,False,85.63270890052355,1.4945727177159893
00037.jpg,False,84.25357486910994,1.4705022880415188
00038.jpg,False,82.87444083769634,1.4464318583670488
00039.jpg,False,81.49530680628271,1.422361428692578
00040.jpg,False,80.11617277486911,1.3982909990181078
00041.jpg,False,78.73703874345549,1.3742205693436371
00042.jpg,False,77.35790471204189,1.3501501396691669
00043.jpg,False,75.97877068062826,1.3260797099946962
00044.jpg,False,74.59963664921466,1.302009280320226
00045.jpg,False,73.22050261780105,1.2779388506457554
00046.jpg,False,71.84136858638743,1.253868420971285
00047.jpg,False,70.46223455497382,1.2297979912968144
00048.jpg,False,69.0831005235602,1.2057275616223442
00049.jpg,False,67.70396649214659,1.1816571319478737
00050.jpg,False,66.32483246073298,1.1575867022734032
00051.jpg,False,64.94569842931936,1.1335162725989327
00052.jpg,False,63.56656439790575,1.1094458429244622
00053.jpg,False,62.18743036649214,1.0853754132499918
00054.jpg,False,60.80829633507852,1.0613049835755213
00055.jpg,False,59.42916230366491,1.0372345539010508
00056.jpg,False,58.050028272251296,1.0131641242265803
00057.jpg,False,56.6708942408377,0.9890936945521102
00058.jpg,False,55.29176020942408,0.9650232648776397
