epoch,train_loss,val_loss
0.0,1.8853546877702076,2.0735015869140625
1.0,1.964001605908076,2.067200183868408
2.0,1.8394302825133007,2.068467378616333
3.0,1.8229330678780873,2.068527936935425
4.0,1.817377378543218,2.068021297454834
5.0,1.8157211542129517,2.067416191101074
6.0,1.814690500497818,2.0669479370117188
7.0,1.8137982785701752,2.0664262771606445
8.0,1.8123926470677059,2.0657267570495605
9.0,1.8115917940934498,2.064754009246826
10.0,1.8103481829166412,2.063281297683716
11.0,1.8092243770758312,2.0612759590148926
12.0,1.8069026221831639,2.0580005645751953
13.0,1.8035571376482646,2.053032159805298
14.0,1.799307053287824,2.0447399616241455
15.0,1.791070967912674,2.030071973800659
16.0,1.775818020105362,2.001857042312622
17.0,1.7489159901936848,1.9416207075119019
18.0,1.6831286996603012,1.813936471939087
19.0,1.5540097455183666,1.554009199142456
20.0,1.2795492957035701,1.0183031558990479
21.0,0.7016338743269444,0.4395526647567749
22.0,0.41740873207648593,0.5278610587120056
23.0,0.5425160378217697,0.8111606240272522
24.0,0.6347302893797556,0.11935463547706604
25.0,0.15366965780655542,0.16116675734519958
26.0,0.20232205589612326,0.09688323736190796
27.0,0.060782019048929214,0.05860830843448639
28.0,0.07770990704496701,0.02205534465610981
29.0,0.04422923674186071,0.036266159266233444
30.0,0.019760882792373497,0.019821586087346077
31.0,0.027345535655816395,0.012941597029566765
32.0,0.02091249202688535,0.019445359706878662
33.0,0.013919427680472532,0.013750213198363781
34.0,0.014728923793882132,0.01026206649839878
35.0,0.010525334005554518,0.011415977030992508
36.0,0.01050978247076273,0.009553121402859688
37.0,0.009171512443572283,0.009773657657206059
38.0,0.00843554021169742,0.00782872922718525
39.0,0.00815442002688845,0.00782644934952259
40.0,0.006789007689803839,0.006860601250082254
41.0,0.007000281009823084,0.0068426853977143764
42.0,0.00631386957441767,0.006333630532026291
43.0,0.0060801515355706215,0.005614472087472677
44.0,0.005968288363267978,0.00566597655415535
45.0,0.005630307209988435,0.005740714725106955
46.0,0.005544305080547929,0.005228519439697266
47.0,0.005275083395342032,0.00500123854726553
48.0,0.005159175489097834,0.005155165214091539
49.0,0.005056585650891066,0.004949023015797138
50.0,0.004870111743609111,0.004620493855327368
51.0,0.0047992980883767205,0.004622005857527256
52.0,0.004671198160698016,0.004566737916320562
53.0,0.004550247375542919,0.004295701161026955
54.0,0.004466774795825283,0.004234117455780506
55.0,0.0043665879250814514,0.004215072374790907
56.0,0.0042678060320516424,0.004044533707201481
57.0,0.004189204579840104,0.003982642665505409
58.0,0.004106227386121948,0.003951556049287319
59.0,0.004020085791125894,0.0038331050891429186
60.0,0.0039487203272680444,0.003773693460971117
61.0,0.0038738506070027747,0.0037116387393325567
62.0,0.0037985571349660554,0.0036191665567457676
63.0,0.0037314336902151504,0.0035588701721280813
64.0,0.003662906354293227,0.003500943537801504
65.0,0.0035949841452141604,0.0034425302874296904
66.0,0.003534466028213501,0.0033890188205987215
67.0,0.003474026918411255,0.0033438343089073896
68.0,0.003416726908956965,0.0032888210844248533
69.0,0.003361256249869863,0.003246959997341037
70.0,0.003305978374555707,0.0032028798013925552
71.0,0.003255085786804557,0.0031479536555707455
72.0,0.0032047911857565245,0.003128685988485813
73.0,0.0031574126332998276,0.0030583173502236605
74.0,0.0031109879103799662,0.0030711060389876366
75.0,0.0030708627309650183,0.0029715748969465494
76.0,0.003033748905484875,0.003091971157118678
77.0,0.0030315484230717025,0.0029636661056429148
78.0,0.0030691047043850026,0.0035178167745471
79.0,0.003274674837787946,0.003238575765863061
80.0,0.003368251103286942,0.00351182883605361
81.0,0.003243197686970234,0.0028329582419246435
82.0,0.002937726986904939,0.0027765037957578897
83.0,0.002793220803141594,0.002945968881249428
84.0,0.0028182790459444127,0.0027119480073451996
85.0,0.0027856749948114157,0.0027691847644746304
86.0,0.0026842862522850433,0.002671352121978998
87.0,0.0026506003147612014,0.0026254833210259676
88.0,0.002627547519902388,0.002679648343473673
89.0,0.0025775172980502248,0.002565238391980529
90.0,0.002534227717357377,0.002576664090156555
91.0,0.002492648122521738,0.0025610928423702717
92.0,0.0024708812901129327,0.0025033103302121162
93.0,0.002439894170189897,0.0025120163336396217
94.0,0.002404036077981194,0.0024457175750285387
95.0,0.0023719227562348046,0.002439402975142002
96.0,0.00233725788226972,0.002415416529402137
97.0,0.0023104190283144512,0.002377521013841033
98.0,0.0022815598252539835,0.0023870468139648438
99.0,0.0022567777583996453,0.0023263096809387207
