epoch,train_loss,val_loss
0.0,1.9515313853820164,1.4610016345977783
1.0,1.8960283696651459,1.4559481143951416
2.0,1.8237217118342717,1.4559365510940552
3.0,1.8173691232999165,1.4559143781661987
4.0,1.8150645047426224,1.4557843208312988
5.0,1.8135510236024857,1.455810308456421
6.0,1.8126472334067028,1.4557586908340454
7.0,1.812056894103686,1.4556180238723755
8.0,1.8117401202519734,1.4555014371871948
9.0,1.8117324064175289,1.4552891254425049
10.0,1.8108667035897572,1.4547514915466309
11.0,1.81029611825943,1.4543226957321167
12.0,1.8094877898693085,1.4537842273712158
13.0,1.8084937582413356,1.452869176864624
14.0,1.807067001859347,1.4515763521194458
15.0,1.8052395184834797,1.4493508338928223
16.0,1.801995833714803,1.4460861682891846
17.0,1.7969942390918732,1.4403576850891113
18.0,1.7886573821306229,1.429416537284851
19.0,1.7727789084116619,1.408703327178955
20.0,1.738651603460312,1.364159107208252
21.0,1.683609127998352,1.2732858657836914
22.0,1.5625737210114796,1.1035741567611694
23.0,1.307162955403328,0.759278416633606
24.0,0.9882558627674977,0.29054534435272217
25.0,0.26716622958580655,0.20224234461784363
26.0,0.5454093466202418,0.3141121566295624
27.0,0.517423058549563,0.43456634879112244
28.0,0.4949718788266182,0.2989864945411682
29.0,0.30347130944331485,0.07091810554265976
30.0,0.15747918685277304,0.11950398981571198
31.0,0.12431175013383229,0.02841627411544323
32.0,0.05285081143180529,0.06480582803487778
33.0,0.09953673680623372,0.06257312744855881
34.0,0.03407786848644415,0.031244631856679916
35.0,0.053701950858036675,0.08362965285778046
36.0,0.07886696917315324,0.017609884962439537
37.0,0.046633960058291755,0.022700931876897812
38.0,0.046391901249686875,0.03361314535140991
39.0,0.033205486834049225,0.012434433214366436
40.0,0.024204468354582787,0.012669856660068035
41.0,0.01496353435019652,0.013762455433607101
42.0,0.016484942597647507,0.013916686177253723
43.0,0.010589292893807093,0.011911026202142239
44.0,0.012312518122295538,0.007893028669059277
45.0,0.008819387604792913,0.009576264768838882
46.0,0.009388236328959465,0.005099990405142307
47.0,0.006753123908614119,0.005187430884689093
48.0,0.007411855272948742,0.006138192024081945
49.0,0.00646628284205993,0.0052983504720032215
50.0,0.005825211061164737,0.0043957591988146305
51.0,0.0055034033333261805,0.004568120930343866
52.0,0.005101657006889582,0.004773734603077173
53.0,0.004806282619635264,0.004107216373085976
54.0,0.004656976321712136,0.003897798713296652
55.0,0.004326288277904193,0.004027985036373138
56.0,0.004207395405198137,0.003537979209795594
57.0,0.004000666784122586,0.00345228286460042
58.0,0.0038577884746094546,0.003588687861338258
59.0,0.0036943748127669096,0.003338594688102603
60.0,0.0035611390291402736,0.0032376274466514587
61.0,0.0034343936325361333,0.003281953278928995
62.0,0.003312156225244204,0.003078419715166092
63.0,0.003194033168256283,0.0030932952649891376
64.0,0.0030902994330972433,0.0029523044358938932
65.0,0.0029777124679336944,0.0028611053712666035
66.0,0.002896267455071211,0.002830168465152383
67.0,0.002798651655515035,0.0027213653083890676
68.0,0.00271767684413741,0.0026995702646672726
69.0,0.0026431092992424965,0.002570399781689048
70.0,0.0025744373754908643,0.002682542195543647
71.0,0.002534199273213744,0.0024285425897687674
72.0,0.0025082320983832083,0.0026922577526420355
73.0,0.002491404418833554,0.002326163463294506
74.0,0.002512272447347641,0.002595661673694849
75.0,0.002419385865020255,0.00236473954282701
76.0,0.0023133033343280354,0.002385608619078994
77.0,0.002221571126331886,0.0024178242310881615
78.0,0.0021127183766414723,0.0022322838194668293
79.0,0.002063061149480442,0.002361007733270526
80.0,0.002037322847172618,0.0021491805091500282
81.0,0.001995817292481661,0.002213564934208989
82.0,0.0019438731639335554,0.0021040223073214293
83.0,0.0018743665811295311,0.00209869840182364
84.0,0.0018343553335095446,0.002090532798320055
85.0,0.0017867779436831672,0.0020705698989331722
86.0,0.0017474167592202623,0.001987774157896638
87.0,0.0017102864803746343,0.0020250659435987473
88.0,0.0016742188017815351,0.0019319283310323954
89.0,0.0016395128332078457,0.002007028553634882
90.0,0.0016107946479072173,0.001806141110137105
91.0,0.001588783071686824,0.0019712478388100863
92.0,0.0016035794202859204,0.0017245246563106775
93.0,0.0016700143072133262,0.0021409362088888884
94.0,0.001812656953309973,0.001678994158282876
95.0,0.0020884251377234855,0.002241728361696005
96.0,0.0022300334336857,0.001769875641912222
97.0,0.0022117955377325416,0.002051661955192685
98.0,0.0019405582376445334,0.0018031527288258076
99.0,0.00162230272932599,0.0017297402955591679
100.0,0.0014228772682448227,0.0018582554766908288
101.0,0.0013541541993618011,0.0016815130366012454
102.0,0.0013731814300020535,0.0018197234021499753
103.0,0.0013394044945016503,0.0016641410766169429
104.0,0.0013369520505269368,0.0017632209928706288
105.0,0.0013372606675451,0.0015736501663923264
106.0,0.0013159220106899738,0.00171425542794168
107.0,0.0012977390627687175,0.0015900391153991222
108.0,0.001263238877678911,0.0016658133827149868
109.0,0.0012353726585085194,0.00155902118422091
110.0,0.0012016127972553174,0.0016438320744782686
111.0,0.001181692467071116,0.0015072879614308476
112.0,0.0011789255077019334,0.0016633246559649706
113.0,0.001198336249217391,0.0014520320110023022
114.0,0.001244957558810711,0.001753457821905613
115.0,0.0013362136281405885,0.001459523569792509
116.0,0.00145808650025477,0.002005044836550951
117.0,0.0016274818917736411,0.001462601125240326
118.0,0.001941560961616536,0.002191941486671567
119.0,0.00213727040681988,0.0017764299409464002
120.0,0.0022066590997080007,0.002106676110997796
121.0,0.0021729720756411552,0.0015962707111611962
122.0,0.002387658692896366,0.0020945053547620773
123.0,0.0024187781770403185,0.0015463287709280849
124.0,0.0020560105719293156,0.0016335571417585015
125.0,0.0013953682500869036,0.0016040893970057368
126.0,0.001128626987338066,0.0014711691765114665
127.0,0.0010601979059477646,0.0014850646257400513
128.0,0.0010198595506759982,0.001408237381838262
129.0,0.0009545043964559833,0.0015575464349240065
130.0,0.0009734876027020315,0.001305885030888021
131.0,0.0009905665647238493,0.0014430888695642352
132.0,0.0009526898696397742,0.0013814142439514399
133.0,0.0009725461325918635,0.0014436873607337475
134.0,0.0009699275251477957,0.0012660643551498652
135.0,0.0009929121976407866,0.0014928014716133475
136.0,0.0009931940003298223,0.0013195376377552748
137.0,0.000997418110879759,0.0014526959275826812
138.0,0.0009990573550264041,0.001343602780252695
139.0,0.0010788518702611327,0.0016987844137474895
140.0,0.001208229805342853,0.0014265271602198482
141.0,0.0014047108124941587,0.0018553007394075394
142.0,0.0014887847161541383,0.0017348071560263634
143.0,0.0016992799161622922,0.002181441057473421
144.0,0.0019421747808034222,0.0021200068295001984
145.0,0.0026732151939844093,0.003482070052996278
146.0,0.003695328952744603,0.003072628052905202
147.0,0.004672047992547353,0.003543457482010126
148.0,0.0045044867632289725,0.002479718066751957
149.0,0.004562938741097848,0.00256144255399704
